row_id,narrative_snippet,distilbert_ACTOR_ans,distilbert_ACTOR_conf,distilbert_SYSTEM_ans,distilbert_SYSTEM_conf,distilbert_PHASE_ans,distilbert_PHASE_conf,distilbert_TRIGGER_ans,distilbert_TRIGGER_conf,distilbert_OUTCOME_ans,distilbert_OUTCOME_conf,roberta_ACTOR_ans,roberta_ACTOR_conf,roberta_SYSTEM_ans,roberta_SYSTEM_conf,roberta_PHASE_ans,roberta_PHASE_conf,roberta_TRIGGER_ans,roberta_TRIGGER_conf,roberta_OUTCOME_ans,roberta_OUTCOME_conf,aerobert_ACTOR_ans,aerobert_ACTOR_conf,aerobert_SYSTEM_ans,aerobert_SYSTEM_conf,aerobert_PHASE_ans,aerobert_PHASE_conf,aerobert_TRIGGER_ans,aerobert_TRIGGER_conf,aerobert_OUTCOME_ans,aerobert_OUTCOME_conf,agreement_roberta_distilbert_f1,agreement_roberta_aerobert_f1
127,General aviation pilot reported flight toward terr,General aviation pilot,0.897824764251709,cruise,0.5730748772621155,cruise,0.9679644703865051,flight toward terrain while maneuvering during cruise,0.2765490412712097,flight toward terrain while maneuvering during cruise,0.20924460887908936,.,1.483708444993681e-07,General aviation pilot reported flight toward terrain while maneuvering during cruise.,1.8995233403984457e-06,toward terrain,0.31139057874679565,flight toward terrain,0.13155058026313782,flight toward terrain,0.022472243756055832,General aviation,0.009404308162629604,General aviation,0.009362355805933475,General aviation,0.009684212505817413,General aviation,0.009286304004490376,General aviation,0.009593300521373749,0.2733333333333333,0.06153846153846154
128,SR20 Flight Instructor reported an NMAC event duri,SR20 Flight Instructor,0.28221574425697327,NMAC,0.12725237011909485,landing training,0.9085139632225037,NMAC event,0.10837295651435852,NMAC event during landing training,0.043088845908641815,.,1.7002533780896556e-07,NMAC,0.01603441057523014,landing,0.3098527789115906,NMAC event,0.30970636010169983,avoided a collision,0.34430432319641113,evasive action which avoided a,0.004737734794616699,evasive action which avoided a,0.004482713295146823,evasive action which avoided a,0.004730596207082272,evasive action which avoided a,0.004812346771359444,evasive action which avoided a,0.0047789018135517836,0.5333333333333333,0.06666666666666667
129,ZLC Controller reported scheduled GPS Jamming in t,ZLC Controller,0.8164698481559753,GPS Jamming in their sector resulted in loss of radar contact with aircraft,0.3102943003177643,below the Minimum Vectoring Altitude,0.33068954944610596,GPS Jamming,0.38030630350112915,loss of radar contact with aircraft,0.27694466710090637,one of them flying below the Minimum Vectoring Altitude.,7.361010290196646e-08,radar,0.07049339264631271,Minimum Vectoring Altitude,0.15091294050216675,scheduled GPS Jamming in their sector resulted in loss of radar contact with aircraft,0.0935296043753624,one of them flying below the Minimum Vectoring Altitude,0.15592887997627258,them flying below the,0.0019300671992823482,one of,0.0018926503835245967,them flying below the,0.0018972655525431037,them flying below the,0.0019061758648604155,one of,0.0019214361673220992,0.2785714285714286,0.1890909090909091
130,C172 Instructor reported receiving conflicting ATC,Instructor,0.479667387160589,ATC,0.1324738711118698,C172,0.26779675483703613,NMAC event,0.47677749395370483,NMAC event,0.3002430498600006,NMAC event,5.286124633130385e-06,C172,0.00034289908944629133,traffic pattern,0.13106247782707214,NMAC event,0.41445431113243103,NMAC event,0.16811540722846985,C172 Instructor reported receiving conflicting ATC clearance,0.0031299686525017023,C172 Instructor reported receiving conflicting ATC clearance,0.00309204263612628,C172 Instructor reported receiving conflicting ATC clearance,0.003244598163291812,C172 Instructor reported receiving conflicting ATC clearance,0.0031557606998831034,C172 Instructor reported receiving conflicting ATC clearance in the traffic pattern followed,0.0033234423026442528,0.4,0.05
131,GA Flight Instructor with student reported a CFTT ,GA Flight Instructor,0.630018413066864,pylons,0.6925483413506299,CFTT,0.49167266488075256,CFTT event,0.3803487718105316,CFTT event,0.30525198578834534,pylons maneuvers.,1.575126127306703e-07,CFTT,0.11279672768432647,CFTT,0.45586373028345406,while performing eights on pylons maneuvers,0.23842190206050873,eights,0.26856222469359636,pylons,0.004273171536624432,eights on pylons,0.004291168879717588,eights on pylons,0.0043183583766222,pylons,0.004217694513499737,eights on pylons,0.004156939219683409,0.2,0.29047619047619044
132,Air carrier Captain reported the ATIS required air,Air carrier Captain,0.4911273419857025,charted visual flight procedure,0.04014395549893379,visual,0.7000037431716919,ATC vectored the flight crew to a final approach,0.04304748401045799,final approach that was a visual straight-in,0.23536251485347748,ATC,0.0006323419756881776,ATIS required aircraft to do a charted visual flight procedure but ATC,0.013172110542654991,final approach that was a visual straight-in,0.12284182012081146,ATC vectored the flight crew,0.017566530033946037,visual straight-in,0.16926473379135132,straight,0.001585488673299551,straight,0.0016035817097872496,straight,0.0014576531248167157,straight,0.0016199533129110932,straight,0.0016076168976724148,0.4092640692640693,0.0
133,C172 Flight Instructor on training flight with stu,C172 Flight Instructor,0.60428786277771,helicopter,0.6525819301605225,training,0.693950891494751,a near miss with a helicopter,0.35396653413772583,near miss with a helicopter,0.274640828371048,helicopter.,2.6648109496818506e-07,helicopter,0.36074233055114746,training,0.5305522680282593,a helicopter,0.37779197096824646,near miss with a helicopter,0.05931936576962471,C172 Flight Instructor on training flight with student reported a near miss,0.008862341288477182,near miss,0.005482478067278862,near miss,0.005511334165930748,C172 Flight Instructor on training flight with student reported a near miss,0.009022229351103306,C172 Flight Instructor on training flight with student reported a near miss,0.014163971412926912,0.6799999999999999,0.07999999999999999
134,A Center Controller reported they issued a heading,A Center Controller,0.18792089819908142,Minimum Vectoring Altitude,0.5253772139549255,Minimum Vectoring Altitude,0.5636565685272217,placed it below the Minimum Vectoring Altitude,0.05130030959844589,Minimum Vectoring Altitude,0.691273033618927,Minimum Vectoring Altitude.,1.1349683148864642e-07,aircraft,0.00019925014930777252,Minimum Vectoring Altitude,0.22615914809284732,placed it below the Minimum Vectoring Altitude,0.03782089799642563,heading to an aircraft that placed it below the Minimum Vectoring Altitude,0.02034085988998413,it below the,0.004151663277298212,it below the,0.0041060009971261024,it below the,0.004175713285803795,it below the,0.004128226079046726,it below the,0.004188827238976955,0.49230769230769234,0.16666666666666669
135,Air carrier flight crew reported a CFTT event duri,Air carrier flight crew,0.8110222220420837,Air carrier flight crew reported a CFTT,0.2764754593372345,CFTT,0.9235065660323016,CFTT event,0.5034705996513367,CFTT,0.4197150468826294,CFTT event during approach to IAD airport.,3.718795724694246e-07,CFTT,0.004909207564196549,CFTT,0.8634014181734528,CFTT event,0.20493650436401367,CFTT event during approach to IAD airport,0.0022048752289265394,IAD airport,0.006101843900978565,IAD airport,0.0063841803930699825,IAD airport,0.006545585114508867,IAD airport,0.00622344808652997,IAD airport,0.00629400135949254,0.5071428571428571,0.17777777777777778
136,Air carrier Captain reported a CFTT event during f,Air carrier Captain,0.9002856016159058,Air carrier Captain reported a CFTT,0.4345298111438751,CFTT,0.943997783557279,CFTT event,0.5223063230514526,CFTT event,0.36073756217956543,CFTT event during final approach to EWR airport.,1.0971023129968671e-06,CFTT,0.016862165692145936,CFTT,0.771788351383293,CFTT event,0.14281922578811646,CFTT event during final approach to EWR airport,0.04766020178794861,final approach to,0.006957951933145523,final approach to,0.006894091609865427,final approach,0.0068936035968363285,final approach to,0.007003464736044407,final approach to,0.007426136173307896,0.5466666666666666,0.21818181818181817
137,Air carrier flight crew reported descended below t,Air carrier flight crew,0.6187167763710022,Flight crew corrected,0.08151835948228836,approach,0.501367449760437,low altitude alert,0.4853087365627289,low altitude alert,0.46657058596611023,.,5.349915852548293e-07,Air carrier,0.00096175103681162,approach,0.6046736836433411,descended below the published minimums,0.27290821075439453,low altitude alert from ATC. Flight crew corrected and continued to landing,0.17419515550136566,minimums,0.00246600154787302,minimums,0.002362694824114442,minimums,0.0024509066715836525,minimums,0.002524039940908551,minimums,0.0025283335708081722,0.27999999999999997,0.08
138,Air carrier Captain reported a taxi chart discrepa,Air carrier Captain,0.8416154384613037,Air carrier Captain reported a taxi,0.22851860523223877,taxi,0.6550115346908569,taxi chart discrepancy,0.3016885817050934,the taxiway intersection was not identified on the charts,0.043936364352703094,LAX identifying a specific intersection on the taxi chart in the EFB.,1.908541435113875e-06,taxi,0.000990047468803823,EFB,0.017767448007361963,taxi chart discrepancy,0.1757342368364334,taxi chart discrepancy at LAX,0.0011377893388271332,the,0.002480490133166313,the,0.0017204280011355877,the,0.0017362629296258092,the,0.0017213724204339087,the,0.001776677556335926,0.2666666666666667,0.0
139,A Dispatcher reported a flight not equipped with o,Dispatcher,0.715525821025949,ozone converters,0.4297943413257599,flight not equipped with ozone converters was dispatched at an altitude,0.09790531545877457,a flight not equipped with ozone converters,0.1871533989906311,a flight not equipped with ozone converters was dispatched at an altitude,0.13341782987117767,ozone converters was dispatched at an altitude in an area of Ozone.,1.9100262704796478e-07,ozone converters,0.3736981153488159,altitude,0.008200529031455517,a flight not equipped with ozone converters,0.2924412786960602,a flight not equipped with ozone converters,0.032234128564596176,converters was dispatched at an altitude in an area of,0.005713329883292317,converters was dispatched at an altitude in an area of,0.005674626678228378,converters was dispatched at an altitude in an area of,0.005809838650748134,converters was dispatched at an altitude in an area of,0.005884577287361026,converters was dispatched at an altitude in an area of,0.005649465136229992,0.5863636363636363,0.3193650793650794
140,Air carrier flight crew reported they were using t,Air carrier flight crew,0.5710426568984985,altimeter setting while descending on approach which resulted in being below glidepath,0.07237256318330765,descending on approach,0.4908943772315979,a Caution Obstacle alert,0.166680246591568,below glidepath and a Caution Obstacle alert,0.26531052589416504,.,1.4697981498557056e-07,wrong altimeter setting,0.08619250357151031,descending on approach,0.4099768102169037,the wrong altimeter setting,0.08179760724306107,being below glidepath and a Caution Obstacle alert,0.4038780629634857,were using the wrong altimeter,0.004021890694275498,were using the wrong altimeter,0.0023182546719908714,were using the wrong altimeter,0.0023523063864558935,were using the wrong altimeter,0.0022788422647863626,were using the wrong altimeter,0.002307051094248891,0.4379487179487179,0.2285714285714286
141,PA-44 commercial pilot applicant and check pilot r,commercial pilot applicant,0.26189741492271423,single engine,0.5229288339614868,single engine,0.4312586784362793,aircraft loss of control,0.3464709520339966,loss of control,0.22651407122612,The check pilot,0.0012092688120901585,PA-44,0.5212882161140442,single engine approach circle,0.13750793039798737,an aircraft loss of control,0.2829728424549103,landed without a landing clearance from the tower,0.4485315680503845,-44 commercial pilot applicant and check pilot reported an aircraft loss of,0.0007480266503989697,PA-44 commercial pilot applicant and check pilot reported an aircraft loss of,0.0007374966517090797,PA-44 commercial pilot applicant and check pilot reported an aircraft loss of,0.000714594149030745,-44 commercial pilot applicant and check pilot reported an aircraft loss of,0.0007258548866957426,PA-44 commercial pilot applicant and check pilot reported an aircraft loss of,0.000756619090680033,0.4133333333333333,0.17487179487179488
142,Air carrier Captain reported an excessive bank ang,Air carrier Captain,0.9492294788360596,Air carrier Captain,0.0639733374118805,departure,0.7467319369316101,excessive bank angle,0.626598060131073,continued the flight,0.6585990786552429,ATC instructions and continued the flight.,1.2610090379894245e-05,bank angle,0.0001437753380741924,departure,0.21797212958335876,excessive bank angle,0.23123252391815186,continued the flight,0.18195734918117523,bank angle when correcting a turn from a heading deviation while climbing on,0.0011474762577563524,bank angle when correcting a,0.0011127273319289088,bank angle when correcting a,0.0011838536011055112,bank angle when correcting a turn from a heading deviation while climbing on,0.001137348124757409,bank angle when correcting a turn from a heading deviation while climbing on,0.0011670226231217384,0.6,0.19047619047619047
143,Air carrier First Officer reported receiving an ob,Air carrier First Officer,0.7569019794464111,Air carrier,0.4979444742202759,Air carrier First Officer reported receiving an obstacle alert on approach to LGA,0.12845231592655182,they had a wrong altimeter setting selected,0.1316085159778595,obstacle alert on approach to LGA when they descended below charted altitude,0.05942384526133537,Air carrier First Officer reported receiving an obstacle alert on approach to LGA,2.436513000247942e-07,wrong altimeter setting selected,0.005414692219346762,descended,0.19527187943458557,wrong altimeter setting selected,0.0631290152668953,descended below charted altitude,0.010840600356459618,had a,0.0019682683050632477,had a,0.0019880004692822695,alert on approach,0.001984476111829281,had a,0.0019421811448410153,had a,0.0020015870686620474,0.36,0.0
144,C182 pilot reported experiencing inflight icing in,C182 pilot,0.8225552065123338,aircraft control,0.32898983359336853,cruise,0.964755117893219,inflight icing,0.34103870391845703,a CFTT event,0.2560229003429413,.,2.1391424098737843e-07,aircraft control,0.23829258978366852,cruise,0.8797373175621033,CFTT event,0.15262170135974884,temporary loss of aircraft control and a CFTT event,0.22613024711608887,inflight icing in cruise resulting in temporary loss of,0.004243854666128755,inflight icing in cruise resulting in temporary loss of,0.004179188050329685,inflight icing in cruise resulting in temporary loss of,0.004275850020349026,inflight icing in cruise resulting in temporary loss of,0.004241774324327707,inflight icing in cruise resulting in temporary loss of,0.004149645334109664,0.48,0.11058823529411765
145,Air carrier Dispatcher reported unable to communic,Dispatcher,0.37223021598765627,ATC,0.27828292245976627,cruise,0.8660032153129578,The flight regained communications with the Dispatcher and ATC,0.026321083307266235,The flight regained communications with the Dispatcher and ATC,0.06747046113014221,ATC,3.56668896301926e-05,Air carrier Dispatcher,0.023359103128314018,cruise,0.27751222252845764,unable to communicate with a flight,0.07258957624435425,The flight regained communications,0.09905514121055603,VFR,0.002022386761382222,VFR,0.0020271368557587266,. The flight regained communications with the Dispatcher,0.0011449102312326431,over 4 hours during cruise in oceanic airspace. The flight regained communications with,0.0010922889923676848,VFR,0.0021196400048211217,0.3866666666666666,0.047058823529411764
146,Air carrier pilots reported they were advised by A,Air carrier pilots,0.7213094830513,aircraft was below the minimum vectoring altitude,0.3012988865375519,below the minimum vectoring altitude,0.5905786156654358,their aircraft was below the minimum vectoring altitude,0.3780585825443268,below the minimum vectoring altitude,0.5111002326011658,ATC that their aircraft was below the minimum vectoring altitude.,2.7720657271856908e-06,vectoring altitude,0.0008009415469132364,vectoring altitude,0.13555017113685608,below the minimum vectoring altitude,0.07988201826810837,below the minimum vectoring altitude,0.21700946986675262,was,0.003672935301437974,was,0.003933372441679239,was,0.0038196751847863197,was,0.003839577082544565,was,0.003846996696665883,0.5787878787878787,0.039999999999999994
147,Corporate flight crew reported they temporarily lo,Corporate flight crew reported they temporarily lost communication with ATC,0.5612751245498657,ATC,0.3502277433872223,Minimum Vectoring Altitude,0.4574888050556183,temporarily lost communication with ATC,0.20032408833503723,Minimum Vectoring Altitude,0.4627390503883362,ATC and flew below the Minimum Vectoring Altitude.,3.449613359407522e-07,ATC,0.3403572281822562,Minimum Vectoring Altitude,0.09701484441757202,lost communication with ATC and flew below the Minimum Vectoring Altitude,0.0948454812169075,flew below the Minimum Vectoring Altitude,0.04911862313747406,communication with,0.003630821593105793,communication with,0.0036286369431763887,communication with,0.0038377181626856327,communication with,0.0037421875167638063,communication with,0.0037375607062131166,0.6801960784313725,0.06666666666666668
148,Tower Controller reported aircraft being held by T,Tower Controller,0.18149727582931519,aircraft descending rapidly,0.1660754382610321,descending rapidly,0.7009345293045044,the aircraft descending rapidly and being issued a low altitude alert,0.1295161247253418,low altitude alert,0.17173051834106445,TRACON,0.00619666649527062,TRACON,0.0009496001875959337,descending rapidly,0.12880203127861023,aircraft descending rapidly and being issued a low altitude alert,0.10114694386720657,aircraft descending rapidly and being issued a low altitude alert,0.13424058258533478,VFR,0.0021710580913349986,low altitude alert.  The aircraft landed safety at,0.001090638805180788,VFR,0.0021245204843580723,VFR,0.0021247254917398095,VFR traffic,0.0021013342775404453,0.5,0.0
149,B757 Captain reported they descended below the gli,B757 Captain,0.6426558929961175,they descended below the glidepath,0.0565437413752079,final approach,0.8705778121948242,low altitude alert,0.26539814472198486,low altitude alert,0.20138703286647797,ATC.,3.2420784918940626e-06,B757,0.0017170381033793092,final approach,0.6608777642250061,low altitude alert,0.12460186332464218,final approach,0.2142990678548813,B757 Captain reported they descended below the glidepath on final approach,0.004855351988226175,B757 Captain reported they descended below the glidepath on final approach,0.004848869051784277,B757 Captain reported they descended below the glidepath on final approach,0.00501236692070961,B757 Captain reported they descended below the glidepath on final approach,0.004901554901152849,B757 Captain reported they descended below the,0.00533719826489687,0.4,0.10303030303030303
150,Air taxi pilot reported responding to a TCAS RA du,Air taxi pilot,0.7295910716056824,TCAS,0.07967251539230347,approach to HWD,0.15694764256477356,an aircraft flying near the final approach area,0.26431795954704285,final,0.5917865037918091,aircraft,0.001648602425120771,an aircraft flying near the final approach area and not in communication with ATC,0.09666759520769119,final approach,0.16535019874572754,an aircraft flying near the final approach area and not in communication with ATC,0.5079939961433411,Air taxi flight crew was vectored back for approach and landed,0.20796792209148407,final approach area and not in communication with,0.0007358617731370032,for,0.000760077906306833,for,0.0007654539658688009,for,0.0007407215889543295,final approach,0.0007666953606531024,0.21333333333333332,0.03076923076923077
151,CRJ-700 First Officer reported altitude overshoot ,CRJ-700 First Officer,0.474856436252594,GPWS,0.08026858419179916,CFTT,0.32840606570243835,a CFTT event,0.1793184131383896,a CFTT event,0.5240237712860107,CFTT event.,1.3455749225954605e-07,CRJ-700,0.21302285228739493,altitude,0.7280069589614868,altitude overshoot,0.2821042835712433,GPWS alert and a CFTT event,0.43262556195259094,overshoot resulted in GPWS alert and a CFTT,0.0064593038987368345,-700 First Officer reported altitude overshoot,0.006431188900023699,overshoot resulted in GPWS alert and a CFTT,0.006465646903961897,overshoot resulted in GPWS alert and a CFTT,0.0065560108050704,-700 First Officer reported altitude overshoot,0.006532371276989579,0.1142857142857143,0.08888888888888889
152,ARTCC Controller reported C172 was not able to cli,pilot,0.6534339785575867,C172,0.8936390695744194,C172 was not able to climb to altitude,0.32591360807418823,C172 was not able to climb to altitude,0.23306863009929657,MVA met,0.32093095779418945,pilot,0.008541833609342575,C172,0.841835618019104,MVA,0.05990273991483264,C172 was not able to climb to altitude,0.5521330833435059,MVA met,0.2669983506202698,concurrence to maintain terrain clearance until MVA met,0.002520595327951014,concurrence to maintain terrain clearance until MVA met,0.0025500068441033363,concurrence to maintain terrain clearance until MVA met,0.002568606403656304,concurrence to maintain terrain clearance until MVA met,0.0025444503407925367,concurrence to maintain terrain clearance until MVA met,0.0025504518998786807,0.8,0.14944444444444444
153,C172 pilot reported while on a practice approach a,C172 pilot,0.7578681705344934,they took evasive action to avoid a collision,0.07197441905736923,practice approach,0.7270582318305969,collision,0.5198849439620972,collision,0.14214053750038147,aircraft,1.7895406926982105e-05,C172,0.0013602698454633355,practice approach,0.4580415189266205,another aircraft reported that they flew right over them,0.17020198702812195,they flew right over them,0.059875864535570145,right over,0.0022007490042597055,right over,0.0021716118790209293,right over,0.002156055998057127,right over,0.002181724179536104,right over,0.0021845917217433453,0.2,0.18701298701298702
154,Air taxi Captain reported a NMAC approaching the F,Air taxi Captain,0.9045531153678894,VFR,0.6977089052088559,NMAC approaching the FAF,0.18244700133800507,a NMAC,0.1487140655517578,a NMAC,0.10194211453199387,VFR aircraft not in communication with TRACON.,1.4531663055095123e-06,VFR aircraft,0.0802178755402565,VFR,0.7029612106853165,VFR aircraft not in communication with TRACON,0.07875602692365646,a NMAC approaching the FAF,0.020281698554754257,VFR,0.008172344183549285,VFR,0.008199929492548108,VFR,0.007896796567365527,VFR,0.008253949461504817,VFR,0.008089442737400532,0.2333333333333333,0.4333333333333333
155,Air carrier flight crew reported while flying a vi,Air carrier flight crew,0.8928675055503845,late aircraft configuration,0.2273261696100235,visual approach,0.2552138864994049,unstabilized approach and late aircraft configuration,0.24481335282325745,unstabilized approach and late aircraft configuration,0.2882111072540283,visual approach,1.9371144333035772e-07,late aircraft configuration,0.010136744938790798,late,0.15653938055038452,they turned base early,0.16011525690555573,unstabilized approach and late aircraft configuration,0.4173004925251007,unstabilized,0.006309030810371041,unstabilized,0.006221924209967256,unstabilized,0.006241704802960157,unstabilized,0.006242309813387692,unstabilized,0.006267123389989138,0.4,0.05714285714285714
156,Fractional jet flight crew reported they failed to,Fractional jet flight crew,0.5371636904310435,failed,0.3744574189186096,jet flight,0.26235976815223694,aircraft descended below a published crossing restriction on an approach,0.0858047679066658,failed to notice the aircraft descended below a published crossing restriction on an approach,0.20387805998325348,.,3.353043780407461e-07,jet,0.011096217669546604,approach,0.08656221628189087,descended below a published crossing restriction,0.040514931082725525,descended,0.20634813606739044,an approach,0.002967187901958823,an approach,0.002839116845279932,an approach,0.0028060805052518845,an approach,0.0029714254196733236,an approach,0.0029564567375928164,0.18717948717948718,0.2
157,Air carrier First Officer reported being notified ,Air carrier First Officer,0.5491310358047485,DG,0.9357325307792053,normally at destination,0.42672374844551086,unmanifested,0.43505433975951746,The flight landed normally at destination,0.2067989856004715,DG had been loaded onboard.,9.75076318354695e-07,DG,0.19376207888126373,landed normally at destination,0.023651618510484695,unmanifested DG had been loaded onboard,0.18637709319591522,The flight landed normally at destination,0.26740631461143494,unmanifested,0.006457350216805935,unmanifested,0.0063644032925367355,unmanifested,0.0064444204326719046,unmanifested,0.0063627916388213634,unmanifested,0.006273415870964527,0.6285714285714286,0.05714285714285714
158,GA Flight Instructor reported a near miss with ano,instructor,0.528447977383621,instructor's aircraft,0.12994384765625,descending into the traffic pattern,0.07873403280973434,a near miss,0.3056620657444,tower of the conflict,0.18691681325435638,other aircraft climbed towards the instructor's aircraft after takeoff.,1.0505664249649271e-06,another aircraft,0.0064140986651182175,takeoff,0.3243482708930969,the other aircraft climbed towards the instructor's aircraft after takeoff,0.08066937327384949,near miss,0.06610430032014847,near miss,0.0009281317470595241,near miss,0.0008918943349272013,near miss,0.0009515201672911644,near miss,0.0009228924172930419,near miss,0.000915487005840987,0.1,0.2
159,A TRACON Controller reported that an aircraft devi,A TRACON Controller,0.12839217483997345,SID,0.5598411824321374,Minimum Vectoring Altitude,0.423753559589386,an aircraft deviated from the SID,0.13274022936820984,Minimum Vectoring Altitude,0.31137269735336304,aircraft,2.857919980669976e-07,SID,0.08503157645463943,below the Minimum Vectoring Altitude,0.23086436092853546,an aircraft deviated from the SID,0.11715902388095856,flew below the Minimum Vectoring Altitude,0.21487534046173096,flew below the,0.003027124097570777,flew below the,0.002857459243386984,flew below the,0.002911393530666828,flew below the,0.003002180252224207,flew below the,0.002968211192637682,0.7214285714285714,0.18095238095238098
160,Air carrier Captain reported there is no NOTAM for,Air carrier Captain,0.9182227253913879,inoperative light,0.1120145246386528,inoperative light at PKMJ Airport,0.12972409324720502,tattered windsock,0.20206286013126373,no NOTAM,0.20800916850566864,PKMJ Airport.,1.4468305487014277e-07,light,0.05021118000149727,Air carrier Captain,1.604172030056361e-05,tattered windsock with the inoperative light,0.03523167595267296,no NOTAM,0.05704496055841446,windsock with the inoperative,0.004974301904439926,windsock with the inoperative,0.0051178219728171825,windsock with the inoperative,0.005143443355336785,windsock with the inoperative,0.005034046247601509,windsock with the inoperative,0.005212315823882818,0.44761904761904764,0.14999999999999997
161,An observer reported seeing a stationery UAS hover,stationery UAS,0.2726501226425171,UAS,0.727238008286804,UAS,0.2664407789707184,a stationery,0.23039893805980682,a stationery UAS hovering near a highway.,0.11289156973361969,UAS hovering near a highway.,4.2837541514018085e-07,UAS,0.07024155627732398,hovering,0.0021686058025807142,a stationery UAS hovering near a highway,0.05050135403871536,stationery UAS hovering near a highway.,1.7083788407035172e-05,UAS,0.022078820504248142,UAS,0.020323287229985,UAS,0.020171955227851868,UAS,0.022362545132637024,UAS,0.02145881811156869,0.5333333333333333,0.4133333333333334
162,A Center Controller reported a departing aircraft ,Center Controller,0.5268389582633972,departing aircraft,0.14132508635520935,below the Minimum IFR Altitude,0.22604067623615265,incorrect departure procedure,0.15965813398361206,incorrect departure procedure and flew below the Minimum IFR Altitude,0.1727585792541504,Minimum IFR Altitude.,8.172517595994577e-08,incorrect departure procedure,0.01747671328485012,departing,0.4245464503765106,incorrect departure procedure and flew below the Minimum IFR Altitude,0.0934782549738884,flew below the Minimum IFR Altitude,0.2773168385028839,flew below the,0.003110296791419387,flew below the,0.003004621947184205,Center Controller reported a departing aircraft was,0.0029991886112838984,flew below the,0.003057254943996668,flew below the,0.003115398343652487,0.24285714285714288,0.24415584415584418
163,B767 flight crew reported lightning strike followe,B767 flight crew,0.6910560386022553,B767,0.17243193089962006,B767,0.7269854627083987,lightning strike,0.35261422395706177,a diversion,0.5890884399414062,.,2.1289547191827296e-07,B767,0.2323286533355713,B767,0.639632523059845,lightning strike followed by multiple electrical malfunctions and electrical burning smells,0.18167880177497864,a diversion,0.6067517995834351,B767 flight crew reported lightning strike followed by multiple electrical malfunctions,0.009933313122019172,B767 flight crew reported lightning strike followed by multiple electrical malfunctions,0.010644268244504929,B767 flight crew reported lightning strike followed by multiple electrical malfunctions,0.010238356655463576,B767 flight crew reported lightning strike followed by multiple electrical malfunctions,0.010024548042565584,B767 flight crew reported lightning strike followed by multiple electrical malfunctions,0.012723940191790462,0.6615384615384615,0.19393939393939394
164,Student pilot on initial climb from a non-towered ,Student pilot,0.7663808465003967,helicopter,0.6329113245010376,initial climb,0.512494683265686,a NMAC,0.16835084557533264,a NMAC,0.1387828290462494,helicopter,0.0006315417704172432,helicopter,0.5436086654663086,initial climb from a non-towered airport reported a NMAC,0.19648733735084534,a helicopter flying through the pattern not communicating on CTAF,0.19839991629123688,a NMAC,0.07003435492515564,-towered airport reported a NMAC with,0.0017525486182421446,towered airport reported a NMAC with,0.0017106961458921432,towered airport reported a NMAC with,0.001752531505189836,towered airport reported a NMAC with,0.0017410297878086567,towered airport reported a NMAC with,0.0017628382192924619,0.48888888888888893,0.16666666666666669
165,Part 107 UAS pilot reported an airborne conflict w,Part 107 UAS pilot,0.26698899269104004,helicopter,0.4697605073451996,airborne,0.48164719343185425,airborne conflict with a helicopter,0.2990996241569519,The UAS avoided the helicopter,0.14966465532779694,helicopter,2.798066168452351e-05,helicopter,0.03143974766135216,Part 107,0.018020980060100555,airborne conflict with a helicopter,0.26085391640663147,The UAS avoided the helicopter,0.3882601261138916,UAS avoided the,0.007720282766968012,UAS avoided the,0.008078493177890778,UAS avoided the,0.008320459630340338,UAS avoided the,0.00828065536916256,UAS avoided the,0.008717783726751804,0.6,0.16
166,Air carrier Captain reported receiving a Caution O,Air carrier Captain,0.8151920437812805,Flight crew did a go-around and returned to land,0.07602588832378387,land,0.29704543948173523,being below glidepath and using the wrong altimeter setting,0.1708705574274063,returned to land,0.4416149854660034,.,3.401857497919991e-07,wrong altimeter setting,0.010072651319205761,approach,0.5243518948554993,being below glidepath and using the wrong altimeter setting,0.2108570784330368,returned to land,0.3025921881198883,wrong altimeter,0.001292541390284896,wrong altimeter,0.0012689451687037945,wrong altimeter,0.0012538867304101586,wrong altimeter,0.0012895530089735985,wrong altimeter,0.001258432981558144,0.4,0.24000000000000005
167,Recreational / Hobbyist UAS pilot reported flying ,UAS pilot,0.3600984215736389,controlled airspace without authorization,0.14225991070270538,controlled airspace,0.862991452217102,flying in controlled airspace without authorization,0.2945880591869354,reported flying in controlled airspace without authorization,0.12292969971895218,Hobbyist,0.0001376255095237866,UAS,0.00016614753877775001,controlled airspace,0.5932819247245789,flying in controlled airspace without authorization,0.0655679926276207,UAS pilot reported flying in controlled airspace without authorization,0.00023749168030917645,Hobbyist,0.01127643371000886,Hobbyist,0.005986175499856472,Hobbyist,0.011474978644400835,Hobbyist UAS,0.005969746969640255,Hobbyist,0.011402172036468983,0.575,0.2
168,Air carrier Captain reported an NMAC with a helico,Air carrier Captain,0.8864008188247681,a helicopter,0.47883084416389465,NMAC,0.25667035579681396,an NMAC,0.23913335800170898,NMAC,0.29225045442581177,helicopter,0.0009914715774357319,helicopter,0.03508082032203674,NMAC with a helicopter,0.00021150648535694927,a helicopter,0.14300774037837982,NMAC with a helicopter,0.009485323913395405,NMAC with,0.010263560339808464,NMAC with,0.010197067633271217,NMAC with,0.010718039702624083,NMAC with,0.010268102400004864,NMAC with,0.010012578219175339,0.4,0.32
